date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:13:25	140457/140457	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7cc-224a9%22	https://htmldemo.net/antomi/antomi/shop.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/shop.html	(from )
21:13:26	405/405	---MCZ	404	error ('Not%20Found')	text/html	date:Wed,%2009%20Nov%202022%2014:13:26%20GMT	https://htmldemo.net/robots.txt		(from )
21:13:26	1150/1150	---MCZ	200	added ('OK')	image/x-icon	etag:W/%226100e823-47e%22	https://htmldemo.net/antomi/antomi/assets/img/favicon.ico	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/favicon.ico	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:27	208095/208095	---MCZ	200	added ('OK')	text/css	etag:W/%226100e801-32cdf%22	https://htmldemo.net/antomi/antomi/assets/css/style.css	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/css/style.css	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:27	444590/444590	---MCZ	200	added ('OK')	text/css	etag:W/%226100e800-6c8ae%22	https://htmldemo.net/antomi/antomi/assets/css/plugins.css	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/css/plugins.css	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:28	468221/468221	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7b7-724fd%22	https://htmldemo.net/antomi/antomi/index.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/index.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:28	383493/383493	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7aa-5da05%22	https://htmldemo.net/antomi/antomi/index-2.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/index-2.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:29	354742/354742	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7ad-569b6%22	https://htmldemo.net/antomi/antomi/index-3.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/index-3.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:29	253999/253999	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7ac-3e02f%22	https://htmldemo.net/antomi/antomi/index-4.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/index-4.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:29	427666/427666	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7b3-68692%22	https://htmldemo.net/antomi/antomi/index-5.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/index-5.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:30	292314/292314	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7af-475da%22	https://htmldemo.net/antomi/antomi/index-6.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/index-6.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:30	395761/395761	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7b8-609f1%22	https://htmldemo.net/antomi/antomi/index-7.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/index-7.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:31	131702/131702	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7c3-20276%22	https://htmldemo.net/antomi/antomi/shop-fullwidth-list.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/shop-fullwidth-list.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:31	131897/131897	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7c5-20339%22	https://htmldemo.net/antomi/antomi/shop-fullwidth.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/shop-fullwidth.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:31	140474/140474	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7c9-224ba%22	https://htmldemo.net/antomi/antomi/shop-right-sidebar.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/shop-right-sidebar.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:31	140278/140278	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7c8-223f6%22	https://htmldemo.net/antomi/antomi/shop-right-sidebar-list.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/shop-right-sidebar-list.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:32	51366/51366	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7a3-c8a6%22	https://htmldemo.net/antomi/antomi/cart.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/cart.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:32	140261/140261	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7c7-223e5%22	https://htmldemo.net/antomi/antomi/shop-list.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/shop-list.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:32	49698/49698	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7cf-c222%22	https://htmldemo.net/antomi/antomi/wishlist.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/wishlist.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:32	63931/63931	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7a5-f9bb%22	https://htmldemo.net/antomi/antomi/checkout.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/checkout.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:33	55606/55606	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7ba-d936%22	https://htmldemo.net/antomi/antomi/my-account.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/my-account.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:33	45348/45348	---MCZ	200	added ('OK')	text/html	etag:W/%226100e79b-b124%22	https://htmldemo.net/antomi/antomi/404.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/404.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:34	101400/101400	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7c0-18c18%22	https://htmldemo.net/antomi/antomi/product-details.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/product-details.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:34	116337/116337	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7c3-1c671%22	https://htmldemo.net/antomi/antomi/product-sidebar.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/product-sidebar.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:34	86897/86897	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7c0-15371%22	https://htmldemo.net/antomi/antomi/product-grouped.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/product-grouped.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:35	102483/102483	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7cd-19053%22	https://htmldemo.net/antomi/antomi/variable-product.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/variable-product.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:37	101601/101601	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7be-18ce1%22	https://htmldemo.net/antomi/antomi/product-countdown.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/product-countdown.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:37	68570/68570	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7a3-10bda%22	https://htmldemo.net/antomi/antomi/blog.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/blog.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:38	66989/66989	---MCZ	200	added ('OK')	text/html	etag:W/%226100e79d-105ad%22	https://htmldemo.net/antomi/antomi/blog-details.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/blog-details.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:38	67693/67693	---MCZ	200	added ('OK')	text/html	etag:W/%226100e79f-1086d%22	https://htmldemo.net/antomi/antomi/blog-fullwidth.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/blog-fullwidth.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:38	68599/68599	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7a1-10bf7%22	https://htmldemo.net/antomi/antomi/blog-sidebar.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/blog-sidebar.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:39	59511/59511	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7a0-e877%22	https://htmldemo.net/antomi/antomi/blog-no-sidebar.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/blog-no-sidebar.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:39	60409/60409	---MCZ	200	added ('OK')	text/html	etag:W/%226100e79c-ebf9%22	https://htmldemo.net/antomi/antomi/about.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/about.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:39	55033/55033	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7a9-d6f9%22	https://htmldemo.net/antomi/antomi/faq.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/faq.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:40	48034/48034	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7a7-bba2%22	https://htmldemo.net/antomi/antomi/contact.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/contact.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:40	47427/47427	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7bc-b943%22	https://htmldemo.net/antomi/antomi/login.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/login.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:40	50157/50157	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7be-c3ed%22	https://htmldemo.net/antomi/antomi/privacy-policy.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/privacy-policy.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:40	52542/52542	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7a7-cd3e%22	https://htmldemo.net/antomi/antomi/compare.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/compare.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:41	3049/3049	---MCZ	200	added ('OK')	text/html	etag:W/%226100e7a4-be9%22	https://htmldemo.net/antomi/antomi/coming-soon.html	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/coming-soon.html	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:41	2309/2309	---MC-	200	added ('OK')	image/png	date:Wed,%2009%20Nov%202022%2014:13:41%20GMT	https://htmldemo.net/antomi/antomi/assets/img/logo/logo.png	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/logo/logo.png	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:42	15043/15043	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:41%20GMT	https://htmldemo.net/antomi/antomi/assets/img/s-product/product.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/s-product/product.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:42	18106/18106	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:42%20GMT	https://htmldemo.net/antomi/antomi/assets/img/s-product/product2.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/s-product/product2.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:43	15214/15214	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:42%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product9.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product9.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:43	11413/11413	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:43%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product10.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product10.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:43	27501/27501	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:43%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product11.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product11.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:44	24499/24499	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:43%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product12.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product12.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:44	19475/19475	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:44%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product14.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product14.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:44	15043/15043	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:44%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product13.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product13.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:45	31393/31393	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:44%20GMT	https://htmldemo.net/antomi/antomi/assets/img/bg/banner16.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/bg/banner16.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:45	25253/25253	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:45%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product5.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product5.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:46	14130/14130	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:45%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product6.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product6.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:46	13489/13489	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:46%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product7.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product7.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:46	9429/9429	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:46%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product8.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product8.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:47	19004/19004	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:46%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product28.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product28.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:47	21734/21734	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:47%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product29.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product29.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:48	27150/27150	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:47%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product15.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product15.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:48	27555/27555	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:47%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product16.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product16.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:48	16474/16474	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:48%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product17.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product17.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:49	21406/21406	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:48%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product18.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product18.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:49	18106/18106	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:49%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product19.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product19.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:50	17344/17344	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:49%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product20.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product20.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:50	5874/5874	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:50%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product22.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product22.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:50	6568/6568	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:50%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product23.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product23.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
21:13:51	11958/11958	---M--	200	added ('OK')	image/jpeg	date:Wed,%2009%20Nov%202022%2014:13:50%20GMT	https://htmldemo.net/antomi/antomi/assets/img/product/product24.jpg	C:/My%20Web%20Sites/shop%20phone/htmldemo.net/antomi/antomi/assets/img/product/product24.jpg	(from https://htmldemo.net/antomi/antomi/shop.html)
